crop,disease,healthy,N,P,K,temperature,humidity,ph,rainfall,risk_score,risk_category
Tomato,Tomato___Early_blight,0,116.59718765261172,47.44829072884283,92.96180849609334,43.48235965443229,98.72896922127403,8.93664086459109,243.56553655185613,33.40820278512909,Low
Tomato,Tomato___Early_blight,0,37.67827010119281,49.919010369406244,114.45656824097495,28.18798548423244,57.96773964535069,7.320021679497836,134.33044633723688,76.37002462248142,High
Tomato,Tomato___Early_blight,0,104.88438202417461,51.69698970696975,71.1353993892705,12.580134628105808,31.040537852458137,8.603125273528146,144.9590548025236,34.07018772098276,Low
Tomato,Tomato___Early_blight,0,31.901490117396733,111.30775400313424,115.79622516337189,8.761616411238565,41.890723873620786,4.562008466728046,203.64440107519536,36.71149742383959,Medium
Tomato,Tomato___Early_blight,0,38.5043456882354,14.092549089392108,15.986997839533853,28.942182726513735,16.84649373484762,8.592752678816533,63.51119339203717,58.75862478290051,Medium
Tomato,Tomato___Early_blight,0,84.91928692736018,67.25632392150439,93.5703042463805,10.58469712496165,83.23394126803832,8.858314908519516,23.08466686758397,46.41582048141857,Medium
Tomato,Tomato___Early_blight,0,25.004584597596484,131.54658643136702,114.89872256001163,13.401424816935565,32.2371884717785,7.459917465422685,222.94871022912446,32.897880046611235,Low
Tomato,Tomato___Early_blight,0,83.91975320119093,138.44077318775362,103.8127207323554,18.80978883713096,55.5647973479427,5.657997761999666,82.83644994891216,37.653263414604986,Medium
Tomato,Tomato___Early_blight,0,6.434854907619609,54.30974909911738,147.28186954194845,8.663760903506978,52.33017362250445,7.36405640869921,190.91315056880603,41.015590132476326,Medium
Tomato,Tomato___Early_blight,0,108.73078102442022,118.47276019237165,147.34116418387757,11.70071706121098,55.376907740370655,7.1204357449256515,88.75849086664645,39.67887575011663,Medium
Tomato,Tomato___Early_blight,0,5.957254470548712,36.302644922646564,95.97888034652777,22.901491485965632,30.01669341280874,8.446493256100958,279.1922672462829,48.63969585396535,Medium
Tomato,Tomato___Early_blight,0,28.18876466738013,135.14020817941102,8.572191835036165,41.29864901745003,95.91394715687717,3.572311178095551,233.64540309748946,51.376478669607174,Medium
Tomato,Tomato___Early_blight,0,135.82822015977808,131.82631063448895,199.1420322392426,27.811646205115014,21.643271890258003,8.598735186830217,191.87191162652323,62.67022419485524,Medium
Tomato,Tomato___Early_blight,0,86.06314418636046,63.41550538021607,119.36839530422182,13.528872047100123,77.88045225812277,3.950103844109254,224.33861477226176,30.234291620605013,Low
Tomato,Tomato___Early_blight,0,118.85697916747957,71.14561485902834,106.96607321140986,19.23971382519482,97.40397961667495,7.8987468473572715,123.3167949240966,66.17821771200066,High
Tomato,Tomato___Early_blight,0,24.47303407262071,35.74114290829279,97.78445722201,41.932462411316166,77.40243938967804,4.791462489074899,260.6771173572914,44.78361432535716,Medium
Tomato,Tomato___Early_blight,0,52.94807322135535,124.24110558535261,53.33991959622619,30.271782029707435,93.76699148690896,5.047364054886765,214.01944536403937,75.6451811583643,High
Tomato,Tomato___Early_blight,0,138.22376679400014,26.08376021402049,22.68045814013488,32.271026928013384,43.87755555866758,3.9274668641995465,153.08557300740915,60.40618232671804,Medium
Tomato,Tomato___Early_blight,0,105.5278951501538,44.91713605812643,72.00937550102695,38.445178423291,59.206112542226485,8.556391812838832,144.98905780023864,26.409143308174087,Low
Tomato,Tomato___Early_blight,0,133.4165226184145,96.11124256048315,28.179773063849886,39.86334757616483,56.58754122061781,4.34983380783743,62.7532374755978,31.987287911875754,Low
Tomato,Tomato___Early_blight,0,96.25475091538206,11.63215094212857,62.31875298276265,13.032353256915252,52.49158151746916,5.986122631966168,166.12540171287966,40.0830304483398,Medium
Tomato,Tomato___Early_blight,0,39.14908607435423,9.486102512944807,127.87722130703716,21.45384810376465,70.36347489290395,4.152001824825611,23.857659482334093,43.90133286133578,Medium
Tomato,Tomato___Early_blight,0,34.76119470394099,68.91662521916732,83.81439483369346,37.17089198984479,47.11619975639004,6.682647077618474,186.18436588381383,39.89252366404195,Medium
Tomato,Tomato___Early_blight,0,3.0563948304136246,77.11867275846646,73.96625187976757,23.166084596597166,23.524428872096273,8.196923393891872,283.8731902263863,51.922512347976145,Medium
Tomato,Tomato___Early_blight,0,3.117634888144001,89.1921867935887,157.76881345767163,18.25307319139602,81.94222471337342,7.294130304597807,280.1655370358996,53.97438784985877,Medium
Tomato,Tomato___Early_blight,0,137.3406735895282,10.928455959818672,93.98755220540124,27.691560352815856,27.47317482265046,5.51771498256417,296.5412853718093,63.44135773732024,Medium
Tomato,Tomato___Early_blight,0,2.272263887946002,68.35111041341378,173.53092434363924,19.660445457894383,55.78287273418803,9.36827447472788,152.96551421319708,51.75756585579222,Medium
Tomato,Tomato___Early_blight,0,18.328983700509866,12.24100883329475,194.0833144879897,17.569138877902365,57.84543205798683,4.044210596539812,138.6234337541694,46.46079419883067,Medium
Tomato,Tomato___Early_blight,0,130.21477269501736,75.33781910833137,199.2270303604656,17.31808294054639,57.88634537483466,8.65718475085595,145.51065927504825,36.29475575002827,Medium
Tomato,Tomato___Early_blight,0,39.12823229982654,124.76655087850344,82.9778937745218,27.106038478168426,98.00480064528738,4.618899768535183,104.392178281652,97.72880800401715,High
Tomato,Tomato___Early_blight,0,4.3497440097775915,59.85727938740738,45.03668611697191,32.48125767468409,30.412323995097452,7.548876514435218,93.77311989300895,60.793198143562016,Medium
Tomato,Tomato___Early_blight,0,49.73049677696797,53.84049128649565,148.35035003272188,24.79433347298035,45.71040640247806,8.615736314236699,180.14617517953675,64.34846997386732,Medium
Tomato,Tomato___Early_blight,0,29.93631497891969,131.01277894011557,73.53005920672813,9.403257591343534,57.0410190378285,4.243628326645267,86.77060424040792,41.707781841401136,Medium
Tomato,Tomato___Early_blight,0,104.59552217623755,23.305253872684602,166.38884487080713,41.72866237271433,66.55522853467531,7.762155152136976,219.80425077407688,20.93163214641621,Low
Tomato,Tomato___Early_blight,0,138.9931140178623,52.8153567082272,37.5713102485405,26.690020456915573,60.3262338356952,4.567474929776867,191.67063731835907,63.91266777003722,Medium
Tomato,Tomato___Early_blight,0,1.9774626867553557,134.87357634359103,57.91485556425233,9.424167502046906,24.20120252536285,4.94149368967785,96.69372720969267,48.68843858708713,Medium
Tomato,Tomato___Early_blight,0,4.593399929682014,44.109673707122084,43.588347298696426,21.63035338764267,47.739257675257385,5.5340464436172745,111.81868738859713,67.76369960333066,High
Tomato,Tomato___Early_blight,0,12.562378883775171,8.528692597662705,45.42286003129332,35.23937938699815,99.21883007184537,9.071157050343974,161.1814195505752,59.57738102340547,Medium
Tomato,Tomato___Early_blight,0,74.4553398089108,49.041419665017955,159.78788772753126,35.53124076557535,86.76315039450779,8.873027463181305,141.6177895030828,65.6531994178331,High
Tomato,Tomato___Early_blight,0,107.36257953500767,117.89582203142301,66.69192449955003,41.4527207842214,23.019027724370716,9.465615074979697,235.62540108448343,26.59448631471207,Low
Tomato,Tomato___Early_blight,0,13.057926745405815,96.87215073470009,11.835882185652032,35.72673017999058,82.9339483410197,7.114461518548686,259.9209097366397,56.89490861230356,Medium
Tomato,Tomato___Early_blight,0,13.703659230080358,43.62933788571385,87.8355043185341,9.528486301811538,53.09836744354912,5.091280736675396,129.96580338849083,49.50993018372676,Medium
Tomato,Tomato___Early_blight,0,59.514368478922904,128.1176426882759,59.06819410552781,40.17475263378579,51.20753200909218,5.466846324163916,160.7033738138409,38.20265144874722,Medium
Tomato,Tomato___Early_blight,0,58.48406009079755,41.03212382772045,105.53586495921338,13.464862390837926,44.91404515695211,6.894741316244543,135.7543084291604,43.76986157478077,Medium
Tomato,Tomato___Early_blight,0,115.34773054711151,40.94104661492327,198.954315766202,36.249992750648644,97.24540720978514,8.528819328981825,59.78909923845995,55.55500370813985,Medium
Tomato,Tomato___Early_blight,0,73.70441268890193,28.79699296741,168.64547052545146,29.029837370598653,37.393191720336986,9.077593832043028,52.25209492799299,60.081727471826504,Medium
Tomato,Tomato___Early_blight,0,78.94073648598396,105.94567765334156,16.769707466486356,29.52281719542333,84.351603314363,3.90516388650832,163.42803190985558,85.05681398667862,High
Tomato,Tomato___Early_blight,0,36.1980049408236,97.80942321516892,28.735473415768983,41.73385150413825,91.05192944575221,4.615846519254255,110.5144476222293,76.87408285503801,High
Tomato,Tomato___Early_blight,0,82.26889645142603,105.52872712879507,93.53120303205164,13.626487590595103,23.852876973244086,9.498592021486063,147.49859400417643,32.10776202871849,Low
Tomato,Tomato___Early_blight,0,122.15444488078974,72.53264064807603,189.47152770920064,11.159337779775822,24.691631263436832,9.077793126345345,285.2980526125398,25.628729030018455,Low
Tomato,Tomato___Early_blight,0,44.06044264515087,54.723084179142056,95.4900469669516,22.98182048242247,31.153843356565716,8.890252303636247,90.92612819758024,57.32090162061243,Medium
Tomato,Tomato___Early_blight,0,98.73813732687123,14.401794882896205,12.750266305685894,31.534297012769144,43.81634789372713,7.432756356320008,46.3259366072725,47.30518426981024,Medium
Tomato,Tomato___Early_blight,0,132.97919318822088,109.79202536503335,180.25344660515984,12.912939945602393,42.213682355893894,5.7100649852380645,170.4083415315092,40.25845207893611,Medium
Tomato,Tomato___Early_blight,0,41.561587971038,13.488303906516716,78.77567614749414,17.163775326582158,47.80330977437326,4.681757255720157,93.33098487812593,41.503169066658586,Medium
Tomato,Tomato___Early_blight,0,87.77332766051762,59.34153684092911,74.07667863389841,27.220602778005425,80.60814597173369,5.773207738087743,184.50545791563536,84.85326279278205,High
Tomato,Tomato___Early_blight,0,135.26836755154469,78.0772159765271,186.95951530350888,36.57221447323137,19.991087940262723,6.074593228815541,215.52915420320468,35.19605469692988,Medium
Tomato,Tomato___Early_blight,0,138.13966774274797,69.17268076261176,23.55709082534789,28.232330289663242,25.757922330536623,8.00911736167636,162.1495592892978,78.19019919144843,High
Tomato,Tomato___Early_blight,0,101.28039157282011,126.71065576299331,130.78960343255542,30.047815853114535,79.13847511236865,8.554730008716003,263.33506015756075,54.14751817765777,Medium
Tomato,Tomato___Early_blight,0,5.100227395603662,82.8666415516905,48.25386195951029,38.9724520681442,70.1138032422857,6.021334874194629,72.66918387397837,45.542009307851984,Medium
Tomato,Tomato___Early_blight,0,47.46330762877571,103.52887723563144,45.87190904232776,11.368986032181418,90.48244444934184,8.085262097480701,75.94258058427712,69.64800605039498,High
Tomato,Tomato___Early_blight,0,40.92361608019883,141.089824798324,146.63689735182348,29.97879215169769,41.148421261051084,5.294750864999133,31.06661323326453,62.28891914570023,Medium
Tomato,Tomato___Early_blight,0,101.9874613662704,11.044531507963836,5.971467555455807,34.26182316299525,95.65426935767566,8.039018286363863,152.05925337482603,65.34244837530808,High
Tomato,Tomato___Early_blight,0,68.04633493852222,66.05909917087475,69.92873342206673,26.781711710690246,51.64783135699478,7.089007280244648,271.47362254030645,65.00649540644541,High
Tomato,Tomato___Early_blight,0,139.30131842533345,16.024060583608396,81.93669453226828,14.505423047605142,44.930240283670365,5.224838111290538,68.87039685550073,38.171183734015216,Medium
Tomato,Tomato___Early_blight,0,106.97064747898067,74.48042399609302,188.84911644344515,9.173327956892521,20.693131116219142,5.919641497582065,42.47764971313039,29.960439116844636,Low
Tomato,Tomato___Early_blight,0,36.78214349807669,143.0441640307273,46.79192149692281,15.132238690835266,63.75945684763527,6.4879897447589405,182.52272321679655,43.00297138497239,Medium
Tomato,Tomato___Early_blight,0,52.742938949196535,120.7467303852926,32.71611028849257,23.42213525029276,73.6297571177474,8.709418641697399,123.48004977989216,63.10531453164831,Medium
Tomato,Tomato___Early_blight,0,79.48438387312538,14.67959230101661,39.06381762236579,10.488973848780121,76.86987581987435,5.228359812332844,222.64868125371459,36.88759181731549,Medium
Tomato,Tomato___Early_blight,0,9.295759066058437,125.75669205716557,172.10603962221833,11.201434749810176,17.019303048860856,3.837732877891947,259.0164484810855,29.74010966837894,Low
Tomato,Tomato___Early_blight,0,32.8584884672654,81.75826450014641,90.24884063601135,36.63891894422967,56.556355625007,6.503965043967618,296.94574305997264,34.89033463709846,Low
Tomato,Tomato___Early_blight,0,21.018137944895994,121.2985514244304,15.349949120776959,25.195355704626948,90.338460034307,7.491283793624728,211.86009342251722,94.35118803922133,High
Tomato,Tomato___Early_blight,0,36.864419515907976,63.600470790603595,78.31621269981011,26.77195556568779,54.28937406221179,5.461390111261936,105.53457146392762,82.67353405457258,High
Tomato,Tomato___Early_blight,0,35.1194048317171,56.10661456386618,34.98829558681213,39.395754872128656,66.18014830584133,4.302718553563133,214.2806135785204,27.243727197808045,Low
Tomato,Tomato___Early_blight,0,118.67330551971625,38.25499408731625,35.12011886745278,8.310221256815074,19.016278802801235,8.07350808982107,296.4121729716743,19.8869157716402,Low
Tomato,Tomato___Early_blight,0,6.283245146678724,109.72993427118497,19.37243316819201,29.316781696532004,79.26639900640022,5.655226383606426,23.061721910985845,81.94473749837289,High
Tomato,Tomato___Early_blight,0,83.32650929755962,143.7742479396039,56.52348456769915,14.821685978739769,25.53370088404877,6.831533719400337,187.00462782087655,34.00185789462103,Low
Tomato,Tomato___Early_blight,0,110.91791720385633,110.43025830687135,183.50829895901742,37.00781714032285,36.01770206175278,6.835264429254567,103.2753485462024,42.751242315961136,Medium
Tomato,Tomato___Early_blight,0,46.16995313721034,135.4722116921995,141.3791810134147,43.08525487703981,50.437565621093285,6.72462544012386,156.3923175765981,42.640371778736494,Medium
Tomato,Tomato___Early_blight,0,15.020188053321768,38.13827923372447,110.52727212089643,10.425474984788224,94.17426399125559,4.243062091660224,75.434608996734,66.47827201744906,High
Tomato,Tomato___Early_blight,0,107.14497135140911,18.57083585050392,185.05561992308188,34.12523494601128,20.832772854253008,7.651082367713917,196.855991807969,28.506802924711877,Low
Tomato,Tomato___Early_blight,0,106.0289205835886,120.94769934850702,148.670112634631,29.10234662975499,42.409382079451106,7.683641970979575,287.95204369661826,47.533157323105414,Medium
Tomato,Tomato___Early_blight,0,82.2530492740424,98.00828158079554,92.42560843996014,35.22034915075068,99.80172834878405,4.462335944406417,76.67347826105345,45.382988089984494,Medium
Tomato,Tomato___Early_blight,0,75.52128621301452,72.39255561663215,119.31395690134376,9.76666571807383,49.36349878808816,6.997869572393364,183.85357836538955,32.34843524433614,Low
Tomato,Tomato___Early_blight,0,92.0267546475723,105.83024406037293,133.3094406681713,36.448753594019664,68.10465394819029,6.725045975223227,189.73500008858704,36.31106643326643,Medium
Tomato,Tomato___Early_blight,0,14.167071345466528,43.2419157015728,110.47995613162624,39.427539754461456,72.71938228447941,4.042448470831386,185.83698612443322,44.509298121899,Medium
Tomato,Tomato___Early_blight,0,31.043318269193854,107.76231837042121,170.48817050174944,29.36442581323904,65.26582182889533,5.531548659264884,144.95000592516664,79.32475853113459,High
Tomato,Tomato___Early_blight,0,120.97516953414836,106.26484633540191,108.95073193916862,21.256365904941354,19.282277754527122,4.35804440795831,74.04705307102378,44.501405814339435,Medium
Tomato,Tomato___Early_blight,0,52.27369605621446,137.18011059067845,106.03067897174974,16.45424587733232,23.988761684228695,5.529833147617785,248.40457795429592,31.37643618905486,Low
Tomato,Tomato___Early_blight,0,53.66799107747111,113.15081284313789,165.54099522537578,11.98954770915335,66.73607897327662,9.254576380226665,132.5986609729951,34.41070125396574,Low
Tomato,Tomato___Early_blight,0,7.132172460423119,134.262376636103,181.7332563144966,26.797092099524065,61.94151522924082,4.770446616656749,249.44621155249845,66.94786547042742,High
Tomato,Tomato___Early_blight,0,69.8040053748977,9.742891319957911,141.60299128979955,42.21786571289742,85.47779167938877,5.1631888412632385,34.931023781335384,52.232886956019954,Medium
Tomato,Tomato___Early_blight,0,131.64919775534528,136.1887814831582,111.48306394257388,31.123426820175265,54.32100516041871,6.0185922025925525,53.4455620600361,61.24965507167221,Medium
Tomato,Tomato___Early_blight,0,13.545405770553442,37.582500534666245,172.32814928130887,13.249962826484479,34.26938541275041,6.791684355933246,80.23674106191683,45.176551622122844,Medium
Tomato,Tomato___Early_blight,0,22.848935860490194,83.86427383771472,78.6186541993231,30.54173429025689,92.53745393473748,4.4059587886104055,275.7614247476579,83.0120629604343,High
Tomato,Tomato___Early_blight,0,126.34859543920861,121.0722616670264,131.25718346121704,30.325279668759705,69.33307609460263,7.642973307306879,24.615016166923965,59.95015609642536,Medium
Tomato,Tomato___Early_blight,0,134.13296108249097,86.98452660518117,161.29316788048433,21.582146206209075,16.053763182842655,6.5584079592586635,162.0132334084601,57.88932232440295,Medium
Tomato,Tomato___Early_blight,0,61.17850036360325,52.560387582690744,54.96521756194441,26.99161548189858,46.898641873947,9.319591298298853,68.4196461747408,67.35864095527275,High
Tomato,Tomato___Early_blight,0,44.75317946779218,46.154465929439944,113.66183524719139,25.974089251069323,69.71793956106322,9.200010623445248,99.86190393828286,76.37161848119821,High
Tomato,Tomato___Early_blight,0,96.9880196956995,8.505628420725706,57.477694546724905,24.69391020787734,17.63455702089643,7.206016763321833,209.9269703524783,54.94410868057035,Medium
Tomato,Tomato___Early_blight,0,104.54244007732653,77.32043067802172,125.78893299572533,22.25834904602554,18.506507763057815,4.0997111346470785,203.39885877640995,41.95637672204022,Medium
Tomato,Tomato___Early_blight,0,139.37774194200867,7.212453482861465,116.51669936527655,35.03631510377208,85.27586038117968,6.7712294073358406,193.57647445154942,68.34880475538266,High
Tomato,Tomato___Early_blight,0,97.54149233843748,125.25527495708029,29.45790744056373,41.34255906589508,17.21147930188345,8.517198505746652,41.48731943671523,23.729888014237996,Low
Tomato,Tomato___Early_blight,0,27.24794962468912,5.545180493358566,94.05134110720813,20.036932161826122,29.109397476397323,6.2065409648234375,132.66384728821146,56.43194354279386,Medium
Tomato,Tomato___Early_blight,0,107.47254457782381,130.03824284980453,135.51345035341637,12.47877399415486,40.1082175503373,8.97990978099368,44.84565804220897,25.206752960556805,Low
Tomato,Tomato___Early_blight,0,56.95981751471571,136.95064669268737,195.13296829389714,22.803314373760127,71.72873548839777,6.240473590123994,230.9689510421757,58.35249617221188,Medium
Tomato,Tomato___Early_blight,0,4.421386297019792,25.18200084899018,127.83976070871985,16.37188144795029,71.61444543787763,5.60733756476779,268.26075627578996,45.9706109637924,Medium
Tomato,Tomato___Early_blight,0,114.69631397839811,73.9972920096295,159.57901741897155,17.760963904463253,57.01208102900832,4.684892311179669,261.0481271858783,29.480512407965886,Low
Tomato,Tomato___Early_blight,0,115.22946631957808,131.30095357726017,180.4953962448519,42.54546543414181,34.40857968871371,9.090945744771894,179.93969357855934,37.31657438421977,Medium
Tomato,Tomato___Early_blight,0,59.1493117485413,83.45234543550222,73.52047133005557,18.387908250594275,35.511718728089946,3.9945679367427607,159.0381712012125,33.93884107370494,Low
Tomato,Tomato___Early_blight,0,124.28663459994424,93.22127569841385,109.1951265511547,23.429345057032993,54.474138236961316,4.755664085431706,250.42204561406723,52.05776338144835,Medium
Tomato,Tomato___Early_blight,0,27.773614859413925,105.32718594182383,156.99700229923053,28.69528551299843,88.34874187116043,5.2463021147039,266.85282194800175,93.76819616348237,High
Tomato,Tomato___Early_blight,0,102.11746434390258,116.8249758866465,137.91594190546283,38.4683486116389,99.41340333099906,6.020977127147832,247.8963914386797,54.00487525366537,Medium
Tomato,Tomato___Early_blight,0,104.2411663325247,68.40182319968253,190.3897999465024,22.19933346461341,63.06460288348019,4.1356541419457695,83.21705433855455,45.48037963681352,Medium
Tomato,Tomato___Early_blight,0,117.6974638747265,60.51738119603863,83.81681788305164,16.855316654862328,56.786878415283624,8.334901768103734,270.6459529766471,20.707614258968434,Low
Tomato,Tomato___Early_blight,0,9.816020486185744,85.47490237361616,98.45467357846691,30.11414661697682,53.018433387202876,5.891868925120491,152.12659948025703,74.22224236517127,High
Tomato,Tomato___Early_blight,0,81.47987802589797,75.13764954444875,99.42889020412923,37.442071158490904,78.38007925521791,5.548270965087157,244.16159290428973,29.348545905683213,Low
Tomato,Tomato___Early_blight,0,119.51109366063002,26.48890875238667,121.53649234615176,18.271231769571695,77.82964736377141,4.932711976152099,207.99298676844893,38.10693726535783,Medium
Tomato,Tomato___Early_blight,0,35.71745184806875,76.56012688019204,194.72929358323842,21.727071384431643,89.43777130687265,9.421667487223367,264.9582376654457,67.87362531014959,High
Tomato,Tomato___Early_blight,0,23.221244161268,119.75215073492282,11.42987902011225,22.158867813175082,89.01233673201843,7.632513276559519,169.16731965460585,86.5916712359781,High
Tomato,Tomato___Early_blight,0,54.30096351156687,118.72157250584004,146.91168078964418,24.86259150616424,90.86116866282109,4.879688106911795,67.70962256441497,95.24692573383261,High
Tomato,Tomato___Early_blight,0,89.99252700670142,141.07920797824784,54.45131466135406,16.988133641617754,26.857402076786144,8.663381331641792,83.39131131517354,38.37405218069016,Medium
Tomato,Tomato___Early_blight,0,70.4449937414843,143.72214692030863,7.4281801844087125,28.033499258388588,58.54456862992039,8.344684258460928,119.47883107477755,73.97978230795188,High
Tomato,Tomato___Early_blight,0,57.44779024586582,28.511317283840913,153.16304632715733,36.24952073077334,26.616382266200574,5.86074244392993,270.01339870155124,31.704701797841185,Low
Tomato,Tomato___Early_blight,0,0.3790183146102022,46.82626988716852,116.00845701050955,20.02737894775832,38.1238410801019,6.260224909419276,70.82647027071425,52.92987490728036,Medium
Tomato,Tomato___Early_blight,0,74.14753373432774,103.93742898385163,120.05899052570044,11.351935910907113,86.77473220407373,4.549867024924929,234.14736017111602,51.821480410645584,Medium
Tomato,Tomato___Early_blight,0,50.47911550861906,114.58658872785432,46.25458068106915,14.719835733035472,57.24719692848599,3.6976160881901627,83.08325485905334,30.17833122982028,Low
Tomato,Tomato___Early_blight,0,101.36171530580876,122.23368696275956,21.157072787562086,39.75479753977176,82.78896234452021,8.718105774241792,215.55999528207516,49.4026702010201,Medium
Tomato,Tomato___Early_blight,0,94.38142942115506,78.51305266828093,135.557444898263,41.08794792439779,23.544370120420215,5.394586867076547,40.28739260684411,32.49413991425004,Low
Tomato,Tomato___Early_blight,0,132.27272407216537,67.33716523991433,140.06889413523768,38.28032232215557,99.23502108650153,4.470694746753594,243.86352960110403,39.79814438694509,Medium
Tomato,Tomato___Early_blight,0,124.23920573914309,11.842552759122587,155.81811203711467,20.77011156307581,70.13072727498673,6.584289176233188,92.72783058425834,50.21560677898163,Medium
Tomato,Tomato___Early_blight,0,18.930990680558047,21.37261263248916,25.66457154169834,30.960441444844797,44.86992236896074,4.799800629235235,213.72782595765284,59.466877369258036,Medium
Tomato,Tomato___Early_blight,0,96.15893920730535,80.48356092997967,191.99156337317018,21.874912331891167,86.0483525578899,3.950836447593178,227.15270633078126,61.798269637906316,Medium
Tomato,Tomato___Early_blight,0,138.3826379364702,123.52375028029435,120.93294386201187,30.563578315777782,45.02961170214048,7.576911309548624,235.71070729077158,57.36229317532447,Medium
Tomato,Tomato___Early_blight,0,139.75198735649954,73.94480838006062,17.260813154688456,29.45088622631547,25.11705274848433,4.968590261336661,112.05837516560644,65.39452432009301,High
Tomato,Tomato___Early_blight,0,102.34418224077749,30.733137342990076,38.150589368470506,9.618712729957789,89.22539459007987,7.661032546136364,31.185010372935416,52.376931963488,Medium
Tomato,Tomato___Early_blight,0,3.960922789336041,83.21440150650785,61.5068802573422,29.482148615549438,51.94135493288205,9.039875373861527,100.58652418918301,72.74205729442635,High
Tomato,Tomato___Early_blight,0,95.08035158144509,12.567603626603887,196.17210683778507,43.30726884470068,77.82134346639506,6.291274829381439,81.59816301163318,49.26626452005292,Medium
Tomato,Tomato___Early_blight,0,113.75228763471506,108.08957360058312,49.390807912189814,24.243750589661566,54.33790971442673,8.458463299836254,211.47651161354142,50.0703816329965,Medium
Tomato,Tomato___Early_blight,0,90.04345609560772,95.97583915885897,59.09401587649578,21.381605353863225,18.881294262120022,8.221646814872742,141.23950024754788,47.70906347874481,Medium
Tomato,Tomato___Early_blight,0,61.35336999226029,39.34987709070774,46.88545629188578,29.161589464485054,34.767006292312445,3.8852531093927865,234.90207647465152,49.23132638611488,Medium
Tomato,Tomato___Early_blight,0,52.70572081689123,58.23298174590262,91.26365630315827,37.34161364269138,42.27113615488446,8.048217267547017,283.0725554182721,25.227399555985368,Low
Tomato,Tomato___Early_blight,0,92.52154742947191,65.43535136478346,154.55794462933295,24.48430531104988,50.22631804419197,6.651698981436099,108.96225374660226,71.26650787736348,High
Tomato,Tomato___Early_blight,0,14.595030279200166,63.07928077366313,29.771376225860386,22.77589304799608,62.33936630314328,9.084267087233881,30.142252692685005,54.10914647238802,Medium
Tomato,Tomato___Early_blight,0,87.00417691027218,69.08292613101082,9.052225640827833,16.983734333793933,25.071246450158135,4.800764874388668,96.8796681690571,37.902433499254904,Medium
Tomato,Tomato___Early_blight,0,56.18288695350748,79.06551508844464,5.19799878527722,13.82729698263467,22.95314277674806,6.798040395576463,112.14096371235554,41.76720035027617,Medium
Tomato,Tomato___Early_blight,0,76.77568304486053,36.0552623044549,9.845870817516973,41.88920844572888,24.206190301064492,4.261152487770301,61.03311142283934,21.323317232068263,Low
Tomato,Tomato___Early_blight,0,137.37871335905817,91.47243362379946,127.05799034077012,43.521135254667065,22.517295388345655,9.347005355253735,77.12368103513145,40.29683243907638,Medium
Tomato,Tomato___Early_blight,0,87.23001049868496,63.811699142390836,81.79036269543565,41.52475982526065,27.6843569174218,9.482414066457462,126.15501710563359,34.67355937110705,Low
Tomato,Tomato___Early_blight,0,90.82848654439762,140.5069424076704,16.520210075794957,41.22311706530686,63.263967755119175,7.726381273864714,61.77157148817754,24.533008185359193,Low
Tomato,Tomato___Early_blight,0,74.67424031634451,99.29192006153411,96.24946147753636,13.579466411818043,35.75012138227402,8.62635674596099,29.651877993173578,29.326395038681277,Low
Tomato,Tomato___Early_blight,0,99.24069098171374,144.91460511203377,6.496599221353323,13.797644581517837,72.30226557591644,3.8599450075120894,185.1411954796405,28.664400032107054,Low
Tomato,Tomato___Early_blight,0,95.76001449854786,87.34048873596983,78.03694060421344,33.102162655519,65.51502638117475,4.745823032563519,177.67795220383073,43.59290521455314,Medium
Tomato,Tomato___Early_blight,0,123.46701039944985,98.356659996663,99.35830147876942,19.577027703300242,22.300327802193692,4.967762796554172,23.13229086432553,34.00244521686549,Low
Tomato,Tomato___Early_blight,0,138.12762845349502,36.14751529802359,167.97518853707453,14.07121574497923,39.10609771647378,6.009663915370201,110.83358595964943,57.74234982126876,Medium
Tomato,Tomato___Early_blight,0,111.76911378638056,139.07707712215924,180.0588967301697,13.528803210119236,81.01853748968968,4.387681479828268,275.7467098373884,45.03372312497699,Medium
Tomato,Tomato___Early_blight,0,72.50300059360097,52.093352327938945,36.405099466838564,8.425127174444166,36.075494291175204,8.984120379687871,243.2334138362237,20.221004247080142,Low
Tomato,Tomato___Early_blight,0,135.77111908510074,19.106612956992226,123.43574870113389,17.25741706510796,61.15004499065463,5.422729313380731,99.3703540681401,49.757355459974534,Medium
Tomato,Tomato___Early_blight,0,80.33834228344365,30.664542661735645,98.82668739442337,31.429241541585252,25.895476220538345,9.083565625261425,161.60291584715495,51.316346111246816,Medium
Tomato,Tomato___Early_blight,0,114.73391606380791,96.54676028694887,147.0001882445091,33.780713875742165,89.38349125022518,7.181632610281545,97.90080248198909,84.35466181844257,High
Tomato,Tomato___Early_blight,0,13.931350001164002,89.8750867230198,18.27056075411621,16.686564260823086,20.160110691162494,6.793325534039402,64.89467498400305,42.84008838196778,Medium
Tomato,Tomato___Early_blight,0,85.45702472068626,115.72111832085746,169.37614415437247,19.14356629295459,61.66113527903216,6.878064560518154,152.40841100316663,46.213187025863604,Medium
Tomato,Tomato___Early_blight,0,91.71594479946708,34.4121973352947,200.84864791735885,11.530873775273568,85.48379700226513,7.064575921707127,88.55932921424045,66.52956902446164,High
Tomato,Tomato___Early_blight,0,104.39450009244197,16.827325394790073,159.88356688975662,29.239468000748488,24.413777063694134,3.9770333785542213,230.2341733622095,44.268252408201455,Medium
